time,PlayerId,GameId,GameActivity,Latitude,Longitude,City,Country,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
2016-08-09T14:52:40.9389708Z,RacingAware,2,0,48.18650189,40.78613033,Belaya Kalitva,Russia,2016-08-09T14:52:41.7995082Z,0,2016-08-09T14:52:40.6600000Z
2016-08-09T14:52:41.7400852Z,Inenisea,0,0,40.80222394,-124.1474974,Eureka,United States of America,2016-08-09T14:52:41.8620279Z,7,2016-08-09T14:52:40.8910000Z
2016-08-09T14:52:42.0070508Z,Lipsxmletse,4,0,63.75477643,34.32430253,Segezha,Russia,2016-08-09T14:52:41.9089192Z,0,2016-08-09T14:52:40.7700000Z
2016-08-09T14:52:42.8295894Z,Areagord,0,0,53.37781293,51.34739783,Otradnyy,Russia,2016-08-09T14:52:43.0365033Z,7,2016-08-09T14:52:42.0630000Z
2016-08-09T14:52:43.5005406Z,FlameThrower,2,0,11.66999697,78.18007523,Salem,India,2016-08-09T14:52:44.1125744Z,0,2016-08-09T14:52:42.9650000Z
2016-08-09T14:52:44.5750613Z,ShotHottie33,1,0,65.85221946,44.24002803,Mezen,Russia,2016-08-09T14:52:45.1764487Z,7,2016-08-09T14:52:44.1980000Z
2016-08-09T14:52:44.6122330Z,KillSwitch,3,0,-18.13301593,178.4417073,Suva,Fiji,2016-08-09T14:52:45.2233470Z,1,2016-08-09T14:52:43.8640000Z
2016-08-09T14:52:44.7849255Z,FlameThrower,3,1,11.66999697,78.18007523,Salem,India,2016-08-09T14:52:45.3032321Z,1,2016-08-09T14:52:43.9270000Z
2016-08-09T14:52:45.2089255Z,DavFun,4,1,-6.144393698,143.6452266,Mendi,Papua New Guinea,2016-08-09T14:52:45.3170737Z,0,2016-08-09T14:52:44.1880000Z
2016-08-09T14:52:47.7996232Z,Birewiel,2,0,29.72041974,113.880015,Puqi,China,2016-08-09T14:52:48.4421172Z,0,2016-08-09T14:52:47.2980000Z
2016-08-09T14:52:47.8263730Z,BugKid,3,0,4.864960143,100.7199914,Taiping,Malaysia,2016-08-09T14:52:48.5671337Z,1,2016-08-09T14:52:47.2080000Z
2016-08-09T14:52:48.3447304Z,SilentWraith,1,0,19.31999514,-98.2300096,Tlaxcala,Mexico,2016-08-09T14:52:48.7080282Z,7,2016-08-09T14:52:47.7450000Z
2016-08-09T14:52:48.6104406Z,Areagord,1,1,53.37781293,51.34739783,Otradnyy,Russia,2016-08-09T14:52:48.8174047Z,7,2016-08-09T14:52:47.8540000Z
2016-08-09T14:52:49.5344429Z,SilentWraith,2,1,19.31999514,-98.2300096,Tlaxcala,Mexico,2016-08-09T14:52:49.9651499Z,0,2016-08-09T14:52:48.8320000Z
2016-08-09T14:52:50.0611187Z,BeanieWeenees,0,0,23.8997156,106.6133268,Bose,China,2016-08-09T14:52:50.0276421Z,7,2016-08-09T14:52:49.0600000Z
2016-08-09T14:52:50.8808210Z,Thur,1,0,1.338187506,173.0175708,Tarawa,Kiribati,2016-08-09T14:52:51.5588971Z,7,2016-08-09T14:52:50.1420000Z
2016-08-09T14:52:51.4938975Z,ShotHottie33,3,1,65.85221946,44.24002803,Mezen,Russia,2016-08-09T14:52:52.6057940Z,1,2016-08-09T14:52:51.2390000Z
2016-08-09T14:52:51.9618975Z,IPlayFarmHeroes,2,1,59.43387738,24.72804073,Tallinn,Estonia,2016-08-09T14:52:52.6526785Z,0,2016-08-09T14:52:51.5130000Z
2016-08-09T14:52:52.0212262Z,Naeemansh,1,0,-4.040026022,39.68991817,Mombasa,Kenya,2016-08-09T14:52:52.7151839Z,7,2016-08-09T14:52:51.7530000Z
2016-08-09T14:52:55.2861880Z,Machion,2,0,50.93000368,6.950004434,Cologne,Germany,2016-08-09T14:52:55.7788065Z,0,2016-08-09T14:52:54.6330000Z
2016-08-09T14:52:57.9919112Z,Monspros,3,0,-7.190014629,-48.21001367,Araguaina,Brazil,2016-08-09T14:52:57.8305623Z,1,2016-08-09T14:52:56.4740000Z
2016-08-09T14:52:59.7527109Z,M4rc0,4,1,40.61709312,125.4501098,Taedong,North Korea,2016-08-09T14:52:59.9096008Z,0,2016-08-09T14:52:58.7580000Z
2016-08-09T14:52:59.7657109Z,TylerDurden,1,1,13.93972958,-90.82003203,San Jose,Guatemala,2016-08-09T14:52:59.9721009Z,7,2016-08-09T14:52:59.0010000Z
2016-08-09T14:53:00.7572903Z,Presbur,4,0,48.73329022,19.14998328,Banska Bystrica,Slovakia,2016-08-09T14:53:01.0502388Z,0,2016-08-09T14:52:59.8890000Z
2016-08-09T14:53:02.2872844Z,Machion,0,1,50.93000368,6.950004434,Cologne,Germany,2016-08-09T14:53:02.1150642Z,7,2016-08-09T14:53:01.1460000Z
2016-08-09T14:53:03.1866115Z,SmittenKitten66,2,1,-6.359987774,-39.29998906,Iguatu,Brazil,2016-08-09T14:53:03.2712949Z,0,2016-08-09T14:53:02.1280000Z
2016-08-09T14:53:03.4103180Z,IronMAN77,0,0,37.40501528,-5.980007366,Seville,Spain,2016-08-09T14:53:03.8650715Z,7,2016-08-09T14:53:02.8840000Z
2016-08-09T14:53:03.9080130Z,ChellXcaptain,2,0,37.13373985,-8.533314048,Portimao,Portugal,2016-08-09T14:53:05.3500533Z,0,2016-08-09T14:53:04.2170000Z
2016-08-09T14:53:04.7657109Z,TylerDurden,1,0,13.93972958,-90.82003203,San Jose,Guatemala,2016-08-09T14:53:05.4125549Z,7,2016-08-09T14:53:04.4490000Z
2016-08-09T14:53:05.8215901Z,LeventisVash,0,0,40.89999612,20.66400062,Pogradec,Albania,2016-08-09T14:53:06.5063309Z,7,2016-08-09T14:53:05.5520000Z
2016-08-09T14:53:08.4220978Z,Parkensync,2,0,27.14998232,78.39494584,Firozabad,India,2016-08-09T14:53:08.5700670Z,0,2016-08-09T14:53:07.4200000Z
2016-08-09T14:53:09.1235174Z,Thur,3,1,1.338187506,173.0175708,Tarawa,Kiribati,2016-08-09T14:53:09.6950493Z,1,2016-08-09T14:53:08.3330000Z
2016-08-09T14:53:09.2215174Z,BugKid,0,1,4.864960143,100.7199914,Taiping,Malaysia,2016-08-09T14:53:09.7576589Z,7,2016-08-09T14:53:08.7940000Z
2016-08-09T14:53:09.3484915Z,BadBaneCat,4,0,38.62176271,21.4077266,Agrinio,Greece,2016-08-09T14:53:09.8044248Z,0,2016-08-09T14:53:08.6670000Z
2016-08-09T14:53:09.4865174Z,Naeemansh,0,1,-4.040026022,39.68991817,Mombasa,Kenya,2016-08-09T14:53:09.8669627Z,7,2016-08-09T14:53:08.9040000Z
2016-08-09T14:53:09.9502586Z,SeekNDstroy,0,0,-25.96100399,31.2470015,Piggs Peak,Swaziland,2016-08-09T14:53:10.9450576Z,7,2016-08-09T14:53:09.9510000Z
2016-08-09T14:53:10.0158489Z,LaidtoRest,0,0,45.3786371,20.39946773,Zrenjanin,Serbia,2016-08-09T14:53:11.0232073Z,7,2016-08-09T14:53:10.0450000Z
2016-08-09T14:53:10.0536274Z,KillSwitch,4,1,-18.13301593,178.4417073,Suva,Fiji,2016-08-09T14:53:11.0857051Z,0,2016-08-09T14:53:09.9370000Z
2016-08-09T14:53:10.1536274Z,Lipsxmletse,1,1,63.75477643,34.32430253,Segezha,Russia,2016-08-09T14:53:11.1325761Z,7,2016-08-09T14:53:10.1700000Z
2016-08-09T14:53:10.7136274Z,IronMAN77,2,1,37.40501528,-5.980007366,Seville,Spain,2016-08-09T14:53:11.1814074Z,0,2016-08-09T14:53:10.0470000Z
2016-08-09T14:53:12.7821528Z,Dewinte,0,0,14.03998151,35.38000036,Gedaref,Sudan,2016-08-09T14:53:13.2918620Z,7,2016-08-09T14:53:12.2790000Z
2016-08-09T14:53:14.4357845Z,SilentWraith,3,1,19.31999514,-98.2300096,Tlaxcala,Mexico,2016-08-09T14:53:14.3755619Z,1,2016-08-09T14:53:13.0210000Z
2016-08-09T14:53:14.7284716Z,EdgarAllenPoo,3,0,18.20151044,-67.13971094,Mayaguez,Puerto Rico,2016-08-09T14:53:15.5730916Z,1,2016-08-09T14:53:14.2080000Z
2016-08-09T14:53:16.1253039Z,BloodyAssault,0,0,37.07498374,41.21835201,Nusaybin,Turkey,2016-08-09T14:53:16.6668797Z,7,2016-08-09T14:53:15.6720000Z
2016-08-09T14:53:16.1965748Z,SmittenKitten66,3,1,-6.359987774,-39.29998906,Iguatu,Brazil,2016-08-09T14:53:16.7137452Z,1,2016-08-09T14:53:15.3640000Z
2016-08-09T14:53:16.2089255Z,DavFun,4,0,-6.144393698,143.6452266,Mendi,Papua New Guinea,2016-08-09T14:53:16.7968867Z,0,2016-08-09T14:53:15.6310000Z
2016-08-09T14:53:16.6815748Z,ChellXcaptain,4,1,37.13373985,-8.533314048,Portimao,Portugal,2016-08-09T14:53:16.8231191Z,0,2016-08-09T14:53:15.6930000Z
2016-08-09T14:53:18.6472959Z,Ank0,0,0,60.17556337,24.93412634,Helsinki,Finland,2016-08-09T14:53:18.8909269Z,7,2016-08-09T14:53:17.9250000Z
2016-08-09T14:53:21.6508857Z,Ol1v14,2,0,-2.589623597,29.73000932,Butare,Rwanda,2016-08-09T14:53:21.9506124Z,0,2016-08-09T14:53:20.8090000Z
2016-08-09T14:53:22.1166028Z,DavFun,3,1,-6.144393698,143.6452266,Mendi,Papua New Guinea,2016-08-09T14:53:22.0287299Z,1,2016-08-09T14:53:20.6450000Z
2016-08-09T14:53:22.1697186Z,MsPiggysREVENGE,1,0,22.89275617,-109.9045164,Cabo San Lucas,Mexico,2016-08-09T14:53:22.0912298Z,7,2016-08-09T14:53:21.1160000Z
2016-08-09T14:53:22.3088339Z,53bas71an,3,0,-24.08996499,-57.07998906,San Pedro,Paraguay,2016-08-09T14:53:23.1542687Z,1,2016-08-09T14:53:21.7860000Z
2016-08-09T14:53:22.4716266Z,RacingAware,0,1,48.18650189,40.78613033,Belaya Kalitva,Russia,2016-08-09T14:53:23.2324118Z,7,2016-08-09T14:53:22.2430000Z
2016-08-09T14:53:23.0646266Z,BloodyAssault,3,1,37.07498374,41.21835201,Nusaybin,Turkey,2016-08-09T14:53:23.2949167Z,1,2016-08-09T14:53:21.9270000Z
2016-08-09T14:53:23.1431366Z,AzogtheDefiler,3,0,12.56970949,99.94432816,Hua Hin,Thailand,2016-08-09T14:53:23.3574109Z,1,2016-08-09T14:53:21.9960000Z
2016-08-09T14:53:23.1965748Z,SmittenKitten66,3,0,-6.359987774,-39.29998906,Iguatu,Brazil,2016-08-09T14:53:23.4199108Z,1,2016-08-09T14:53:22.0670000Z
2016-08-09T14:53:25.9090887Z,Parkensync,1,1,27.14998232,78.39494584,Firozabad,India,2016-08-09T14:53:26.4980608Z,7,2016-08-09T14:53:25.5170000Z
2016-08-09T14:53:26.6340887Z,BluberriMuffins,2,1,-29.16552081,-67.49999903,Chilecito,Argentina,2016-08-09T14:53:26.5449417Z,0,2016-08-09T14:53:25.4010000Z
2016-08-09T14:53:26.7898210Z,Dealage,0,0,-7.620014222,15.04997514,Uige,Angola,2016-08-09T14:53:27.6074600Z,7,2016-08-09T14:53:26.6430000Z
2016-08-09T14:53:27.6187760Z,Ank0,3,1,60.17556337,24.93412634,Helsinki,Finland,2016-08-09T14:53:27.6722104Z,1,2016-08-09T14:53:26.3170000Z
2016-08-09T14:53:29.2509214Z,Asaolla,0,0,28.32998781,-100.8499789,Allende,Mexico,2016-08-09T14:53:29.8302969Z,7,2016-08-09T14:53:28.8590000Z
2016-08-09T14:53:29.9659778Z,BluntMachete,2,1,-18.05958372,13.82002437,Opuwo,Namibia,2016-08-09T14:53:29.8771956Z,0,2016-08-09T14:53:28.7440000Z
2016-08-09T14:53:30.1166028Z,DavFun,3,0,-6.144393698,143.6452266,Mendi,Papua New Guinea,2016-08-09T14:53:30.9553237Z,1,2016-08-09T14:53:29.5830000Z
2016-08-09T14:53:30.3174575Z,Dealage,2,1,-7.620014222,15.04997514,Uige,Angola,2016-08-09T14:53:31.0334609Z,0,2016-08-09T14:53:29.8880000Z
2016-08-09T14:53:30.4668857Z,EatsyouIam,4,0,-23.96961058,21.87002397,Lehututu,Botswana,2016-08-09T14:53:31.0803503Z,0,2016-08-09T14:53:29.9350000Z
2016-08-09T14:53:30.4709005Z,Haohannon,0,0,-24.87906411,152.3508968,Bundaberg,Australia,2016-08-09T14:53:31.1428357Z,7,2016-08-09T14:53:30.1750000Z
2016-08-09T14:53:30.8574575Z,LaidtoRest,3,1,45.3786371,20.39946773,Zrenjanin,Serbia,2016-08-09T14:53:31.1897151Z,1,2016-08-09T14:53:29.8330000Z
2016-08-09T14:53:31.3542842Z,BadBaneCat,1,1,38.62176271,21.4077266,Agrinio,Greece,2016-08-09T14:53:32.2678478Z,7,2016-08-09T14:53:31.3000000Z
2016-08-09T14:53:31.3972075Z,Nilimagon,1,0,11.86502382,-15.59836084,Bissau,Guinea Bissau,2016-08-09T14:53:32.3772122Z,7,2016-08-09T14:53:31.3470000Z
2016-08-09T14:53:32.6104406Z,Areagord,1,0,53.37781293,51.34739783,Otradnyy,Russia,2016-08-09T14:53:33.4420357Z,7,2016-08-09T14:53:32.4730000Z
2016-08-09T14:53:33.4062194Z,Serraven,4,0,51.36871075,42.08873816,Borisoglebsk,Russia,2016-08-09T14:53:33.5045261Z,0,2016-08-09T14:53:32.3500000Z
2016-08-09T14:53:34.6546738Z,Nilimagon,4,1,11.86502382,-15.59836084,Bissau,Guinea Bissau,2016-08-09T14:53:34.5670095Z,0,2016-08-09T14:53:33.4180000Z
2016-08-09T14:53:35.1660388Z,Inenisea,3,1,40.80222394,-124.1474974,Eureka,United States of America,2016-08-09T14:53:35.6344746Z,1,2016-08-09T14:53:34.2860000Z
2016-08-09T14:53:35.4870388Z,Areagord,0,1,53.37781293,51.34739783,Otradnyy,Russia,2016-08-09T14:53:35.7125817Z,7,2016-08-09T14:53:34.7350000Z
2016-08-09T14:53:35.6480388Z,BeanieWeenees,1,1,23.8997156,106.6133268,Bose,China,2016-08-09T14:53:35.7777697Z,7,2016-08-09T14:53:34.7990000Z
2016-08-09T14:53:36.6152119Z,Serraven,3,1,51.36871075,42.08873816,Borisoglebsk,Russia,2016-08-09T14:53:36.8376053Z,1,2016-08-09T14:53:35.4740000Z
2016-08-09T14:53:36.7023322Z,Ninahre,4,0,-26.45499604,31.95199862,Siteki,Swaziland,2016-08-09T14:53:36.9157139Z,0,2016-08-09T14:53:35.7410000Z
2016-08-09T14:53:36.7402119Z,Ninahre,2,1,-26.45499604,31.95199862,Siteki,Swaziland,2016-08-09T14:53:37.0563630Z,0,2016-08-09T14:53:35.8980000Z
2016-08-09T14:53:37.5178456Z,DavFun,3,1,-6.144393698,143.6452266,Mendi,Papua New Guinea,2016-08-09T14:53:38.1547604Z,1,2016-08-09T14:53:36.8020000Z
2016-08-09T14:53:38.2603993Z,WarningLowBattery,2,0,15.10299903,-90.31400061,Salama,Guatemala,2016-08-09T14:53:38.2797798Z,0,2016-08-09T14:53:37.1410000Z
2016-08-09T14:53:38.7169103Z,Serraven,3,1,51.36871075,42.08873816,Borisoglebsk,Russia,2016-08-09T14:53:39.3655438Z,1,2016-08-09T14:53:38.0050000Z
2016-08-09T14:53:39.0589103Z,Presbur,1,1,48.73329022,19.14998328,Banska Bystrica,Slovakia,2016-08-09T14:53:39.4749415Z,7,2016-08-09T14:53:38.4650000Z
2016-08-09T14:53:39.2356258Z,Kr1st00f3r,0,0,10.65199709,-61.51703089,Port-of-Spain,Trinidad and Tobago,2016-08-09T14:53:39.5530676Z,7,2016-08-09T14:53:38.5620000Z
2016-08-09T14:53:39.9461392Z,Remarker,0,0,60.4538668,22.25496171,Turku,Finland,2016-08-09T14:53:40.6468208Z,7,2016-08-09T14:53:39.6700000Z
2016-08-09T14:53:39.9978201Z,Asaolla,2,1,28.32998781,-100.8499789,Allende,Mexico,2016-08-09T14:53:40.7093327Z,0,2016-08-09T14:53:39.5590000Z
2016-08-09T14:53:40.6298201Z,Parkensync,2,1,27.14998232,78.39494584,Firozabad,India,2016-08-09T14:53:40.7725357Z,0,2016-08-09T14:53:39.6370000Z
2016-08-09T14:53:40.7354187Z,Booklee,2,0,13.93037579,75.56002844,Shimoga,India,2016-08-09T14:53:40.8968282Z,0,2016-08-09T14:53:39.7310000Z
2016-08-09T14:53:41.9525191Z,Cakendee,1,0,-3.279607321,30.96001176,Kakonko,Tanzania,2016-08-09T14:53:41.9751040Z,7,2016-08-09T14:53:40.9980000Z
2016-08-09T14:53:42.5819144Z,Remarker,2,1,60.4538668,22.25496171,Turku,Finland,2016-08-09T14:53:43.0218399Z,0,2016-08-09T14:53:41.8740000Z
2016-08-09T14:53:43.0509144Z,LeventisVash,0,1,40.89999612,20.66400062,Pogradec,Albania,2016-08-09T14:53:43.0999675Z,7,2016-08-09T14:53:42.1290000Z
2016-08-09T14:53:43.5969430Z,PistolPrincess,2,0,60.1261607,-149.4699827,Seward,United States of America,2016-08-09T14:53:44.1816323Z,0,2016-08-09T14:53:43.0390000Z
2016-08-09T14:53:43.6743160Z,Ybaredia,3,0,-7.10113513,-34.87607117,Joao Pessoa,Brazil,2016-08-09T14:53:44.2249496Z,1,2016-08-09T14:53:42.8800000Z
2016-08-09T14:53:43.6876966Z,Humansce,1,0,47.21038576,-1.590016929,Nantes,France,2016-08-09T14:53:44.3343602Z,7,2016-08-09T14:53:43.3180000Z
2016-08-09T14:53:44.0936410Z,Bocystar,3,0,53.83370241,22.34999467,Elk,Poland,2016-08-09T14:53:44.3968259Z,1,2016-08-09T14:53:43.0360000Z
2016-08-09T14:53:45.1103278Z,MsPiggysREVENGE,3,1,22.89275617,-109.9045164,Cabo San Lucas,Mexico,2016-08-09T14:53:45.5374919Z,1,2016-08-09T14:53:44.1770000Z
2016-08-09T14:53:46.3667730Z,Ramiellbi,4,0,59.63001528,16.54001339,V�ster�s,Sweden,2016-08-09T14:53:46.6103621Z,0,2016-08-09T14:53:45.4540000Z
2016-08-09T14:53:46.6340648Z,SmittenKitten66,0,1,-6.359987774,-39.29998906,Iguatu,Brazil,2016-08-09T14:53:46.7197552Z,7,2016-08-09T14:53:45.7000000Z
2016-08-09T14:53:46.9633656Z,Bocystar,4,1,53.83370241,22.34999467,Elk,Poland,2016-08-09T14:53:47.7869293Z,0,2016-08-09T14:53:46.6530000Z
2016-08-09T14:53:47.6783656Z,Haohannon,0,1,-24.87906411,152.3508968,Bundaberg,Australia,2016-08-09T14:53:47.8806563Z,7,2016-08-09T14:53:46.9190000Z
2016-08-09T14:53:48.3922888Z,Sevyn,0,0,43.02816042,-108.3950481,Riverton,United States of America,2016-08-09T14:53:48.9610370Z,7,2016-08-09T14:53:48.0040000Z
2016-08-09T14:53:49.7206048Z,Birewiel,4,1,29.72041974,113.880015,Puqi,China,2016-08-09T14:53:50.0078903Z,0,2016-08-09T14:53:48.8850000Z
2016-08-09T14:53:49.7429802Z,PickingBoogers,3,0,5.200391865,-3.749988445,Grand Bassam,Ivory Coast,2016-08-09T14:53:50.0704225Z,1,2016-08-09T14:53:48.7080000Z
2016-08-09T14:53:51.0147018Z,PistolPrincess,4,1,60.1261607,-149.4699827,Seward,United States of America,2016-08-09T14:53:51.1485476Z,0,2016-08-09T14:53:49.9860000Z
2016-08-09T14:53:51.3409956Z,Blackst,3,0,48.93369143,89.95000281,Olgiy,Mongolia,2016-08-09T14:53:51.1954197Z,1,2016-08-09T14:53:49.8330000Z
2016-08-09T14:53:51.6984184Z,Cakendee,4,1,-3.279607321,30.96001176,Kakonko,Tanzania,2016-08-09T14:53:52.2579401Z,0,2016-08-09T14:53:51.1120000Z
2016-08-09T14:53:52.5518294Z,TiaraONtop,2,0,-3.416601543,10.65003699,Mayumba,Gabon,2016-08-09T14:53:52.3048207Z,0,2016-08-09T14:53:51.1590000Z
2016-08-09T14:53:52.7183131Z,Xenomorphing,0,0,51.1811253,71.42777421,Astana,Kazakhstan,2016-08-09T14:53:53.3697418Z,7,2016-08-09T14:53:52.3930000Z
2016-08-09T14:53:54.0742770Z,EatsyouIam,2,1,-23.96961058,21.87002397,Lehututu,Botswana,2016-08-09T14:53:54.4343493Z,0,2016-08-09T14:53:53.2880000Z
2016-08-09T14:53:54.4660130Z,Beahbileau,4,0,11.0799991,-12.40100056,Pita,Guinea,2016-08-09T14:53:54.4968627Z,0,2016-08-09T14:53:53.3510000Z
2016-08-09T14:53:54.6187760Z,Ank0,3,0,60.17556337,24.93412634,Helsinki,Finland,2016-08-09T14:53:54.5593348Z,1,2016-08-09T14:53:53.1920000Z
2016-08-09T14:53:55.0376917Z,Clearnobl,2,0,56.85002993,53.23002193,Izhevsk,Russia,2016-08-09T14:53:55.6374983Z,0,2016-08-09T14:53:54.4910000Z
2016-08-09T14:53:56.3373980Z,V1v13n,0,0,-12.17958087,26.39998002,Solwezi,Zambia,2016-08-09T14:53:56.6850224Z,7,2016-08-09T14:53:55.7210000Z
2016-08-09T14:53:56.5670550Z,AzogtheDefiler,4,1,12.56970949,99.94432816,Hua Hin,Thailand,2016-08-09T14:53:56.7475256Z,0,2016-08-09T14:53:55.6080000Z
2016-08-09T14:53:58.3836299Z,KillSwitch,3,1,-18.13301593,178.4417073,Suva,Fiji,2016-08-09T14:53:58.8256739Z,1,2016-08-09T14:53:57.4420000Z
2016-08-09T14:53:58.6569859Z,NumSurrealBlink,2,0,55.72575747,84.88540238,Yurga,Russia,2016-08-09T14:53:58.9382671Z,0,2016-08-09T14:53:57.7820000Z
2016-08-09T14:53:59.3415746Z,NumSurrealBlink,2,1,55.72575747,84.88540238,Yurga,Russia,2016-08-09T14:54:00.0444335Z,0,2016-08-09T14:53:58.8980000Z
2016-08-09T14:53:59.3535746Z,EdgarAllenPoo,0,1,18.20151044,-67.13971094,Mayaguez,Puerto Rico,2016-08-09T14:54:00.1068973Z,7,2016-08-09T14:53:59.1450000Z
2016-08-09T14:54:00.3889523Z,Sevyn,4,1,43.02816042,-108.3950481,Riverton,United States of America,2016-08-09T14:54:01.2319233Z,0,2016-08-09T14:54:00.0770000Z
2016-08-09T14:54:00.7509523Z,Blackst,3,1,48.93369143,89.95000281,Olgiy,Mongolia,2016-08-09T14:54:01.2788160Z,1,2016-08-09T14:53:59.9270000Z
2016-08-09T14:54:00.8618402Z,Soithiel,2,0,11.66702557,92.73598262,Port Blair,India,2016-08-09T14:54:01.3256550Z,0,2016-08-09T14:54:00.2020000Z
2016-08-09T14:54:03.7393854Z,GotASegway,3,0,53.868584,-166.5316028,Unalaska,United States of America,2016-08-09T14:54:04.4350514Z,1,2016-08-09T14:54:03.0830000Z
2016-08-09T14:54:03.8563617Z,Ybaredia,4,1,-7.10113513,-34.87607117,Joao Pessoa,Brazil,2016-08-09T14:54:04.4975696Z,0,2016-08-09T14:54:03.3500000Z
2016-08-09T14:54:05.8982322Z,PickingBoogers,2,1,5.200391865,-3.749988445,Grand Bassam,Ivory Coast,2016-08-09T14:54:06.5612080Z,0,2016-08-09T14:54:05.4170000Z
2016-08-09T14:54:05.9096755Z,BigDamnHero,0,0,4.090382099,-76.21001001,Tulua,Colombia,2016-08-09T14:54:06.6237100Z,7,2016-08-09T14:54:05.6670000Z
2016-08-09T14:54:06.3452322Z,Ank0,1,1,60.17556337,24.93412634,Helsinki,Finland,2016-08-09T14:54:06.7174365Z,7,2016-08-09T14:54:05.7480000Z
2016-08-09T14:54:08.4673929Z,Ol1v14,4,1,-2.589623597,29.73000932,Butare,Rwanda,2016-08-09T14:54:08.8299647Z,0,2016-08-09T14:54:07.6960000Z
2016-08-09T14:54:08.6815748Z,ChellXcaptain,4,0,37.13373985,-8.533314048,Portimao,Portugal,2016-08-09T14:54:08.9414041Z,0,2016-08-09T14:54:07.7900000Z
2016-08-09T14:54:09.3163243Z,Kr1st00f3r,3,1,10.65199709,-61.51703089,Port-of-Spain,Trinidad and Tobago,2016-08-09T14:54:10.2518619Z,1,2016-08-09T14:54:08.8330000Z
2016-08-09T14:54:09.7633243Z,Dewinte,3,1,14.03998151,35.38000036,Gedaref,Sudan,2016-08-09T14:54:10.5184226Z,1,2016-08-09T14:54:09.1450000Z
2016-08-09T14:54:12.3695219Z,TubbyCandyHoarder,4,0,-24.18293089,-66.35001754,San Antonio de los Cobres,Argentina,2016-08-09T14:54:12.8307176Z,0,2016-08-09T14:54:11.6890000Z
2016-08-09T14:54:14.5077274Z,BadBaneCat,4,1,38.62176271,21.4077266,Agrinio,Greece,2016-08-09T14:54:14.8932533Z,0,2016-08-09T14:54:13.7470000Z
2016-08-09T14:54:14.8127274Z,Humansce,0,1,47.21038576,-1.590016929,Nantes,France,2016-08-09T14:54:14.9557290Z,7,2016-08-09T14:54:13.9910000Z
2016-08-09T14:54:14.8377274Z,TubbyCandyHoarder,0,1,-24.18293089,-66.35001754,San Antonio de los Cobres,Argentina,2016-08-09T14:54:15.0182523Z,7,2016-08-09T14:54:14.0370000Z
2016-08-09T14:54:18.5245444Z,ChellXcaptain,3,1,37.13373985,-8.533314048,Portimao,Portugal,2016-08-09T14:54:19.0864428Z,1,2016-08-09T14:54:17.7240000Z
2016-08-09T14:54:18.7655444Z,TylerDurden,0,1,13.93972958,-90.82003203,San Jose,Guatemala,2016-08-09T14:54:19.1624628Z,7,2016-08-09T14:54:18.1830000Z
2016-08-09T14:54:19.4956493Z,53bas71an,1,1,-24.08996499,-57.07998906,San Pedro,Paraguay,2016-08-09T14:54:20.2097525Z,7,2016-08-09T14:54:19.2460000Z
2016-08-09T14:54:21.2876368Z,Soithiel,3,1,11.66702557,92.73598262,Port Blair,India,2016-08-09T14:54:21.5705279Z,1,2016-08-09T14:54:19.9110000Z
2016-08-09T14:54:21.3816368Z,BigDamnHero,0,1,4.090382099,-76.21001001,Tulua,Colombia,2016-08-09T14:54:21.7111515Z,7,2016-08-09T14:54:20.6670000Z
2016-08-09T14:54:21.8415675Z,TiaraONtop,4,1,-3.416601543,10.65003699,Mayumba,Gabon,2016-08-09T14:54:22.9175163Z,0,2016-08-09T14:54:21.6120000Z
2016-08-09T14:54:23.0681438Z,Monspros,0,1,-7.190014629,-48.21001367,Araguaina,Brazil,2016-08-09T14:54:23.9717077Z,7,2016-08-09T14:54:23.0110000Z
2016-08-09T14:54:23.4005728Z,Bulletz4Breakfast,1,0,50.35538759,83.5149434,Ridder,Kazakhstan,2016-08-09T14:54:24.0810961Z,7,2016-08-09T14:54:23.0890000Z
2016-08-09T14:54:24.3189948Z,SniperLyfe,4,0,63.83329877,23.11666622,Kokkola,Finland,2016-08-09T14:54:25.2268785Z,0,2016-08-09T14:54:24.0730000Z
2016-08-09T14:54:24.4662242Z,GotASegway,2,1,53.868584,-166.5316028,Unalaska,United States of America,2016-08-09T14:54:25.2841928Z,0,2016-08-09T14:54:24.1350000Z
2016-08-09T14:54:24.4865174Z,Naeemansh,0,0,-4.040026022,39.68991817,Mombasa,Kenya,2016-08-09T14:54:25.3935674Z,7,2016-08-09T14:54:24.3710000Z
2016-08-09T14:54:25.2003730Z,PookieChips,3,0,-6.150026429,23.59999589,Mbuji-Mayi,Congo (Kinshasa),2016-08-09T14:54:25.4717251Z,1,2016-08-09T14:54:24.0990000Z
2016-08-09T14:54:26.8574575Z,LaidtoRest,3,0,45.3786371,20.39946773,Zrenjanin,Serbia,2016-08-09T14:54:27.5186121Z,1,2016-08-09T14:54:26.1680000Z
2016-08-09T14:54:27.4504183Z,SeekNDstroy,3,1,-25.96100399,31.2470015,Piggs Peak,Swaziland,2016-08-09T14:54:27.5810828Z,1,2016-08-09T14:54:26.2150000Z
2016-08-09T14:54:28.6953252Z,Canyonsta,1,0,49.43040529,1.079975137,Rouen,France,2016-08-09T14:54:51.7753321Z,7,2016-08-09T14:54:50.7980000Z
